word	POS	label	negative	neutral	positive
V-pee	verb	neutral	0.002	0.998	0
V-performed	verb	neutral	0	0.998	0.002
V-performing	verb	neutral	0	0.998	0.002
V-picking	verb	neutral	0	0.998	0.002
V-picks	verb	neutral	0.001	0.998	0.001
V-pierced	verb	neutral	0	0.998	0.002
V-piss	verb	neutral	0	0.998	0.002
V-pissed	verb	negative	0.999	0.001	0
V-pissing	verb	negative	0.999	0.001	0
V-placed	verb	neutral	0.002	0.998	0
V-plan	verb	positive	0	0.001	0.999
V-played	verb	neutral	0	0.998	0.002
V-playin	verb	neutral	0	0.998	0.002
V-playing	verb	neutral	0	0.998	0.002
V-plays	verb	neutral	0	0.998	0.002
V-pleaase	verb	neutral	0.002	0.998	0
V-pleasee	verb	neutral	0	0.998	0.002
V-pleassee	verb	neutral	0	0.998	0.002
V-pleease	verb	neutral	0.002	0.998	0
V-pls	verb	neutral	0	0.998	0.002
V-plss	verb	neutral	0.002	0.998	0
V-plus	verb	neutral	0	0.998	0.002
V-plz	verb	neutral	0	0.998	0.002
V-plzz	verb	neutral	0	0.998	0.002
V-pointed	verb	negative	0.999	0.001	0
V-pointing	verb	neutral	0	0.998	0.002
V-popped	verb	neutral	0.001	0.998	0.001
V-poppin	verb	neutral	0	0.998	0.002
V-popping	verb	neutral	0	0.998	0.002
V-posted	verb	neutral	0	0.998	0.002
V-posting	verb	neutral	0	0.998	0.002
V-pouring	verb	negative	0.999	0.001	0
V-practicing	verb	neutral	0	0.998	0.002
V-pray	verb	neutral	0.002	0.998	0
V-prayed	verb	positive	0	0.001	0.999
V-praying	verb	negative	0.999	0.001	0
V-pre-order	verb	neutral	0	0.998	0.002
V-preach	verb	neutral	0	0.998	0.002
V-predict	verb	neutral	0	0.998	0.002
V-presenting	verb	positive	0	0.001	0.999
V-presents	verb	neutral	0	0.998	0.002
V-printed	verb	neutral	0	0.998	0.002
V-prob	verb	neutral	0	0.998	0.002
V-probs	verb	neutral	0.002	0.998	0
V-procrastinating	verb	neutral	0.002	0.998	0
V-promoting	verb	neutral	0	0.998	0.002
V-prove	verb	neutral	0	0.998	0.002
V-proved	verb	neutral	0	0.998	0.002
V-ps	verb	neutral	0	0.998	0.002
V-puke	verb	negative	0.999	0.001	0
V-pulled	verb	negative	0.999	0.001	0
V-pulling	verb	neutral	0	0.998	0.002
V-pulls	verb	neutral	0	0.998	0.002
V-pumped	verb	positive	0	0.001	0.999
V-punched	verb	negative	0.999	0.001	0
V-purchased	verb	neutral	0	0.998	0.002
V-pushed	verb	negative	0.999	0.001	0
V-puttin	verb	positive	0	0.001	0.999
V-putting	verb	neutral	0	0.998	0.002
V-q:what's	verb	positive	0	0.001	0.999
V-qet	verb	positive	0	0.001	0.999
V-qid	verb	positive	0	0.001	0.999
V-qo	verb	positive	0	0.001	0.999
V-qot	verb	positive	0	0.001	0.999
V-qualify	verb	neutral	0.002	0.998	0
V-que	verb	neutral	0	0.998	0.002
V-quote	verb	positive	0	0.001	0.999
V-quoting	verb	positive	0	0.001	0.999
V-r	verb	neutral	0	0.998	0.002
V-raining	verb	negative	0.999	0.001	0
V-rains	verb	negative	0.997	0.003	0
V-ran	verb	negative	0.999	0.001	0
V-rang	verb	neutral	0.002	0.998	0
V-rated	verb	neutral	0	0.998	0.002
V-re	verb	neutral	0	0.998	0.002
V-re-tweet	verb	positive	0	0.001	0.999
V-reached	verb	neutral	0.002	0.998	0
V-reaching	verb	neutral	0	0.998	0.002
V-readin	verb	neutral	0	0.998	0.002
V-reads	verb	neutral	0	0.998	0.002
V-realise	verb	neutral	0.002	0.998	0
V-realised	verb	negative	0.999	0.001	0
V-realize	verb	neutral	0	0.998	0.002
V-realized	verb	negative	0.999	0.001	0
V-realizing	verb	negative	0.999	0.001	0
V-receive	verb	neutral	0	0.998	0.002
V-recieved	verb	neutral	0.002	0.998	0
V-reckon	verb	neutral	0	0.998	0.002
V-recognize	verb	neutral	0	0.998	0.002
V-recorded	verb	neutral	0	0.998	0.002
V-recovered	verb	neutral	0.002	0.998	0
V-recovering	verb	neutral	0.002	0.998	0
V-refer	verb	neutral	0	0.998	0.002
V-referring	verb	positive	0	0.001	0.999
V-regarding	verb	neutral	0	0.998	0.002
V-registered	verb	neutral	0	0.998	0.002
V-related	verb	neutral	0	0.998	0.002
V-relaxing	verb	positive	0	0.001	0.999
V-releasing	verb	neutral	0	0.998	0.002
V-rely	verb	neutral	0	0.998	0.002
V-remain	verb	neutral	0	0.998	0.002
V-remains	verb	negative	0.999	0.001	0
V-remeber	verb	neutral	0	0.998	0.002
V-remembers	verb	neutral	0	0.998	0.002
V-reminded	verb	neutral	0	0.998	0.002
V-reminding	verb	neutral	0	0.998	0.002
V-reminds	verb	neutral	0	0.998	0.002
V-removed	verb	negative	0.999	0.001	0
V-replaced	verb	negative	0.999	0.001	0
V-replied	verb	neutral	0	0.998	0.002
V-replies	verb	negative	0.999	0.001	0
V-replying	verb	neutral	0	0.998	0.002
V-reporting	verb	neutral	0.002	0.998	0
V-represent	verb	neutral	0	0.998	0.002
V-requested	verb	neutral	0	0.998	0.002
V-require	verb	neutral	0.002	0.998	0
V-responded	verb	neutral	0.002	0.998	0
V-responding	verb	neutral	0	0.998	0.002
V-restart	verb	negative	0.999	0.001	0
V-rested	verb	positive	0	0.001	0.999
V-resting	verb	neutral	0.002	0.998	0
V-returned	verb	neutral	0	0.998	0.002
V-returning	verb	neutral	0	0.998	0.002
V-returns	verb	negative	0.999	0.001	0
V-retweet	verb	neutral	0	0.998	0.002
V-retweeted	verb	neutral	0	0.998	0.002
V-retweeting	verb	positive	0	0.001	0.999
V-revising	verb	negative	0.999	0.001	0
V-rocked	verb	positive	0	0.001	0.999
V-rockin	verb	positive	0	0.001	0.999
V-rocking	verb	positive	0	0.001	0.999
V-rolled	verb	neutral	0.002	0.998	0
V-rollin	verb	neutral	0.002	0.998	0
V-rolls	verb	neutral	0.002	0.998	0
V-rooting	verb	positive	0	0.001	0.999
V-rt	verb	positive	0	0.001	0.999
V-rt'd	verb	neutral	0	0.998	0.002
V-rting	verb	positive	0	0.001	0.999
V-ru	verb	neutral	0	0.998	0.002
V-rule	verb	positive	0	0.001	0.999
V-run	verb	neutral	0	0.998	0.002
V-runnin	verb	neutral	0.002	0.998	0
V-runs	verb	neutral	0	0.998	0.002
V-rushing	verb	negative	0.998	0.002	0
V-s	verb	neutral	0	0.998	0.002
V-s/o	verb	positive	0	0.001	0.999
V-said	verb	neutral	0	0.998	0.002
V-sang	verb	neutral	0	0.998	0.002
V-sat	verb	neutral	0	0.998	0.002
V-saved	verb	neutral	0	0.998	0.002
V-saves	verb	neutral	0	0.998	0.002
V-saw	verb	neutral	0	0.998	0.002
V-say	verb	neutral	0	0.998	0.002
V-sayang	verb	neutral	0	0.998	0.002
V-sayin	verb	neutral	0	0.998	0.002
V-saying	verb	neutral	0	0.998	0.002
V-says	verb	neutral	0	0.998	0.002
V-sayy	verb	neutral	0	0.998	0.002
V-scares	verb	negative	0.999	0.001	0
V-scheduled	verb	neutral	0.002	0.998	0
V-scored	verb	neutral	0	0.998	0.002
V-scratch	verb	neutral	0.002	0.998	0
V-screamed	verb	neutral	0	0.998	0.002
V-screaming	verb	neutral	0	0.998	0.002
V-searched	verb	negative	0.999	0.001	0
V-sed	verb	neutral	0.002	0.998	0
V-see	verb	neutral	0	0.998	0.002
V-seein	verb	neutral	0	0.998	0.002
V-seeing	verb	neutral	0	0.998	0.002
V-seek	verb	neutral	0	0.998	0.002
V-seemed	verb	neutral	0.002	0.998	0
V-seems	verb	negative	0.999	0.001	0
V-seen	verb	neutral	0	0.998	0.002
V-sees	verb	neutral	0	0.998	0.002
V-seguindo	verb	positive	0	0.001	0.999
V-selling	verb	neutral	0.002	0.998	0
V-sells	verb	negative	0.999	0.001	0
V-sending	verb	neutral	0	0.998	0.002
V-sends	verb	neutral	0	0.998	0.002
V-sent	verb	neutral	0	0.998	0.002
V-served	verb	neutral	0	0.998	0.002
V-serving	verb	neutral	0	0.998	0.002
V-setting	verb	neutral	0	0.998	0.002
V-settle	verb	neutral	0	0.998	0.002
V-settling	verb	neutral	0	0.998	0.002
V-shake	verb	neutral	0	0.998	0.002
V-shakes	verb	neutral	0.002	0.998	0
V-shall	verb	positive	0	0.001	0.999
V-shared	verb	neutral	0	0.998	0.002
V-sharing	verb	positive	0	0.001	0.999
V-she'd	verb	neutral	0.002	0.998	0
V-she'll	verb	neutral	0	0.998	0.002
V-shes	verb	neutral	0	0.998	0.002
V-ship	verb	neutral	0.002	0.998	0
V-shipped	verb	neutral	0.002	0.998	0
V-shld	verb	neutral	0	0.998	0.002
V-should've	verb	negative	0.999	0.001	0
V-shoulda	verb	negative	0.999	0.001	0
V-shouldn't	verb	negative	0.999	0.001	0
V-shouldnt	verb	negative	0.999	0.001	0
V-shouldve	verb	negative	0.999	0.001	0
V-shout	verb	positive	0	0.001	0.999
V-shouting	verb	neutral	0	0.998	0.002
V-shoutout	verb	positive	0	0.001	0.999
V-shoutout's	verb	positive	0	0.001	0.999
V-shoutouts	verb	positive	0	0.001	0.999
V-shouts	verb	positive	0	0.001	0.999
V-showed	verb	neutral	0	0.998	0.002
V-showered	verb	neutral	0	0.998	0.002
V-shown	verb	negative	0.999	0.001	0
V-shows	verb	neutral	0	0.998	0.002
V-shud	verb	neutral	0	0.998	0.002
V-shuld	verb	neutral	0.002	0.998	0
V-sighs	verb	negative	0.999	0.001	0
V-signed	verb	neutral	0	0.998	0.002
V-signing	verb	neutral	0	0.998	0.002
V-singin	verb	positive	0	0.001	0.999
V-singing	verb	positive	0	0.001	0.999
V-sings	verb	positive	0	0.001	0.999
V-sippin	verb	positive	0	0.001	0.999
V-sipping	verb	neutral	0	0.998	0.002
V-sit	verb	neutral	0	0.998	0.002
V-sits	verb	neutral	0.002	0.998	0
V-sittin	verb	neutral	0.002	0.998	0
V-skiing	verb	neutral	0	0.998	0.002
V-skipped	verb	negative	0.999	0.001	0
V-skipping	verb	negative	0.984	0.016	0
V-sleepin	verb	neutral	0	0.998	0.002
V-sleeps	verb	neutral	0	0.998	0.002
V-slept	verb	neutral	0	0.998	0.002
V-slipped	verb	negative	0.999	0.001	0
V-smiled	verb	positive	0	0.001	0.999
V-smoked	verb	neutral	0	0.998	0.002
V-smokin	verb	neutral	0	0.998	0.002
V-snoring	verb	neutral	0.001	0.998	0.001
V-snowboarding	verb	neutral	0	0.998	0.002
V-snowed	verb	negative	0.999	0.001	0
V-snowing	verb	neutral	0.002	0.998	0
V-snows	verb	neutral	0	0.998	0.002
V-snuggle	verb	neutral	0.002	0.998	0
V-snuggled	verb	neutral	0	0.998	0.002
V-soaked	verb	negative	0.999	0.001	0
V-sold	verb	negative	0.999	0.001	0
V-solved	verb	neutral	0	0.998	0.002
V-sorted	verb	neutral	0	0.998	0.002
V-sound	verb	neutral	0	0.998	0.002
V-sounded	verb	neutral	0	0.998	0.002
V-sounding	verb	neutral	0	0.998	0.002
V-sounds	verb	positive	0	0.001	0.999
V-spam	verb	neutral	0	0.998	0.002
V-spamming	verb	neutral	0	0.998	0.002
V-spare	verb	neutral	0	0.998	0.002
V-speak	verb	neutral	0	0.998	0.002
V-speaks	verb	neutral	0	0.998	0.002
V-spell	verb	positive	0	0.001	0.999
V-spelled	verb	neutral	0	0.998	0.002
V-spelt	verb	neutral	0	0.998	0.002
V-spending	verb	neutral	0	0.998	0.002
V-spit	verb	neutral	0.002	0.998	0
V-spreading	verb	positive	0	0.001	0.999
V-squee	verb	positive	0	0.001	0.999
V-stalking	verb	neutral	0	0.998	0.002
V-stand	verb	neutral	0	0.998	0.002
V-starring	verb	neutral	0	0.998	0.002
V-start	verb	neutral	0	0.998	0.002
V-started	verb	neutral	0	0.998	0.002
V-startin	verb	negative	0.999	0.001	0
V-starting	verb	neutral	0	0.998	0.002
V-starts	verb	neutral	0	0.998	0.002
V-stayin	verb	neutral	0.002	0.998	0
V-staying	verb	neutral	0	0.998	0.002
V-stepped	verb	neutral	0.002	0.998	0
V-sticks	verb	neutral	0	0.998	0.002
V-stoked	verb	positive	0	0.001	0.999
V-stole	verb	negative	0.999	0.001	0
V-stopped	verb	negative	0.999	0.001	0
V-stops	verb	neutral	0.018	0.982	0
V-straighten	verb	neutral	0.002	0.998	0
V-stressed	verb	negative	0.999	0.001	0
V-stressing	verb	negative	0.999	0.001	0
V-stuck	verb	negative	0.999	0.001	0
V-studying	verb	neutral	0.241	0.759	0
V-submit	verb	neutral	0	0.998	0.002
V-submitted	verb	neutral	0	0.998	0.002
V-suckss	verb	negative	0.999	0.001	0
V-suggested	verb	neutral	0	0.998	0.002
V-suits	verb	positive	0	0.001	0.999
V-sung	verb	neutral	0	0.998	0.002
V-surfing	verb	neutral	0	0.998	0.002
V-surprise	verb	positive	0	0.001	0.999
V-surprised	verb	positive	0	0.001	0.999
V-surrounded	verb	neutral	0	0.998	0.002
V-survived	verb	neutral	0	0.998	0.002
V-sux	verb	negative	0.999	0.001	0
V-swear	verb	neutral	0	0.998	0.002
V-sweat	verb	neutral	0	0.998	0.002
V-switched	verb	neutral	0.002	0.998	0
V-switching	verb	neutral	0	0.998	0.002
V-t	verb	negative	0.999	0.001	0
V-t-t	verb	neutral	0	0.998	0.002
V-take	verb	neutral	0	0.998	0.002
V-taken	verb	negative	0.999	0.001	0
V-takes	verb	neutral	0	0.998	0.002
V-takin	verb	neutral	0	0.998	0.002
V-taking	verb	neutral	0	0.998	0.002
V-talked	verb	neutral	0	0.998	0.002
V-talkin	verb	neutral	0	0.998	0.002
V-talking	verb	neutral	0	0.998	0.002
V-talks	verb	neutral	0.002	0.998	0
V-tasted	verb	neutral	0	0.998	0.002
V-tastes	verb	neutral	0	0.998	0.002
V-taught	verb	positive	0	0.001	0.999
V-te	verb	neutral	0	0.998	0.002
V-tear	verb	negative	0.999	0.001	0
V-tell	verb	neutral	0	0.998	0.002
V-tellin	verb	neutral	0.002	0.998	0
V-tells	verb	neutral	0	0.998	0.002
V-tempted	verb	neutral	0.002	0.998	0
V-tend	verb	neutral	0	0.998	0.002
V-tested	verb	neutral	0.002	0.998	0
V-testing	verb	neutral	0	0.998	0.002
V-texted	verb	negative	0.999	0.001	0
V-texting	verb	neutral	0	0.998	0.002
V-textt	verb	positive	0	0.001	0.999
V-thaank	verb	positive	0	0.001	0.999
V-thanking	verb	positive	0	0.001	0.999
V-thankk	verb	positive	0	0.001	0.999
V-thanks	verb	positive	0	0.001	0.999
V-theres	verb	neutral	0.002	0.998	0
V-thinkin	verb	neutral	0	0.998	0.002
V-thinks	verb	neutral	0	0.998	0.002
V-thnk	verb	neutral	0	0.998	0.002
V-thot	verb	neutral	0.002	0.998	0
V-threw	verb	negative	0.999	0.001	0
V-throw	verb	neutral	0	0.998	0.002
V-throwing	verb	negative	0.999	0.001	0
V-thrown	verb	negative	0.999	0.001	0
V-throws	verb	neutral	0	0.998	0.002
V-tied	verb	neutral	0.002	0.998	0
V-tlk	verb	negative	0.999	0.001	0
V-told	verb	neutral	0	0.998	0.002
V-took	verb	neutral	0	0.998	0.002
V-totes	verb	neutral	0	0.998	0.002
V-touring	verb	neutral	0.002	0.998	0
V-trade	verb	neutral	0	0.998	0.002
V-travelling	verb	neutral	0	0.998	0.002
V-treat	verb	neutral	0	0.998	0.002
V-treated	verb	neutral	0	0.998	0.002
V-treating	verb	neutral	0	0.998	0.002
V-treats	verb	neutral	0	0.998	0.002
V-tried	verb	negative	0.999	0.001	0
V-tries	verb	neutral	0	0.998	0.002
V-trip	verb	neutral	0	0.998	0.002
V-trippin	verb	neutral	0	0.998	0.002
V-triste	verb	negative	0.999	0.001	0
V-tryin	verb	neutral	0.002	0.998	0
V-tryna	verb	negative	0.999	0.001	0
V-tuned	verb	positive	0	0.001	0.999
V-turned	verb	neutral	0.002	0.998	0
V-turns	verb	negative	0.999	0.001	0
V-tweet	verb	neutral	0	0.998	0.002
V-tweeted	verb	neutral	0	0.998	0.002
V-tweetin	verb	neutral	0	0.984	0.016
V-tweeting	verb	positive	0	0.001	0.999
V-tweets	verb	neutral	0	0.998	0.002
V-twit	verb	positive	0	0.01	0.99
V-twitpic	verb	neutral	0	0.998	0.002
V-twittering	verb	neutral	0	0.998	0.002
V-twitting	verb	neutral	0	0.998	0.002
V-twugs	verb	neutral	0	0.998	0.002
V-txt	verb	neutral	0	0.998	0.002
V-txting	verb	neutral	0	0.998	0.002
V-typed	verb	neutral	0	0.998	0.002
V-typing	verb	neutral	0	0.998	0.002
V-t�â���Â�£o	verb	negative	0.999	0.001	0
V-understands	verb	neutral	0	0.998	0.002
V-understood	verb	neutral	0	0.998	0.002
V-unfollow	verb	neutral	0.002	0.998	0
V-unfollowed	verb	negative	0.999	0.001	0
V-unfollowing	verb	neutral	0.002	0.998	0
V-update	verb	neutral	0	0.998	0.002
V-updated	verb	neutral	0	0.998	0.002
V-updating	verb	neutral	0	0.998	0.002
V-upload	verb	neutral	0	0.998	0.002
V-uploaded	verb	positive	0	0.001	0.999
V-uploading	verb	positive	0	0.001	0.999
V-use	verb	neutral	0	0.998	0.002
V-used	verb	neutral	0	0.998	0.002
V-uses	verb	neutral	0	0.998	0.002
V-using	verb	neutral	0	0.998	0.002
V-ve	verb	neutral	0	0.998	0.002
V-vendo	verb	neutral	0.002	0.998	0
V-visited	verb	neutral	0	0.998	0.002
V-vote	verb	positive	0	0.001	0.999
V-voted	verb	positive	0	0.001	0.999
V-vs	verb	neutral	0	0.998	0.002
V-waited	verb	negative	0.999	0.001	0
V-waitin	verb	neutral	0	0.998	0.002
V-waits	verb	neutral	0	0.998	0.002
V-waitt	verb	positive	0	0.001	0.999
V-wakes	verb	neutral	0	0.998	0.002
V-waking	verb	negative	0.999	0.001	0
V-walked	verb	neutral	0.002	0.998	0
V-walkin	verb	neutral	0.002	0.998	0
V-walking	verb	neutral	0	0.998	0.002
V-walks	verb	negative	0.965	0.035	0
V-wana	verb	negative	0.999	0.001	0
V-wanna	verb	negative	0.999	0.001	0
V-wanted	verb	negative	0.999	0.001	0
V-wants	verb	neutral	0	0.998	0.002
V-warmed	verb	neutral	0	0.998	0.002
V-was	verb	neutral	0	0.998	0.002
V-washed	verb	neutral	0.002	0.998	0
V-wasn't	verb	negative	0.999	0.001	0
V-wasnt	verb	negative	0.999	0.001	0
V-wass	verb	neutral	0	0.998	0.002
V-watch	verb	neutral	0	0.998	0.002
V-watched	verb	neutral	0	0.998	0.002
V-watches	verb	neutral	0	0.998	0.002
V-watchin	verb	neutral	0	0.998	0.002
V-watching	verb	positive	0	0.001	0.999
V-watchn	verb	neutral	0	0.998	0.002
V-waving	verb	neutral	0	0.998	0.002
V-wears	verb	neutral	0	0.998	0.002
V-welcoming	verb	positive	0	0.001	0.999
V-went	verb	neutral	0	0.998	0.002
V-wer	verb	neutral	0.002	0.998	0
V-were	verb	neutral	0	0.998	0.002
V-weren't	verb	negative	0.999	0.001	0
V-werent	verb	negative	0.999	0.001	0
V-wil	verb	neutral	0	0.998	0.002
V-wink	verb	neutral	0	0.998	0.002
V-wished	verb	negative	0.999	0.001	0
V-wishin	verb	negative	0.999	0.001	0
V-wld	verb	neutral	0	0.998	0.002
V-wna	verb	negative	0.999	0.001	0
V-wnt	verb	neutral	0.002	0.998	0
V-woke	verb	negative	0.999	0.001	0
V-woken	verb	negative	0.999	0.001	0
V-won't	verb	negative	0.999	0.001	0
V-wondered	verb	positive	0	0.002	0.998
V-wondering	verb	neutral	0	0.998	0.002
V-wont	verb	negative	0.999	0.001	0
V-woop	verb	positive	0	0.001	0.999
V-wore	verb	neutral	0.002	0.998	0
V-work	verb	negative	0.999	0.001	0
V-workin	verb	negative	0.999	0.001	0
V-works	verb	neutral	0	0.998	0.002
V-would've	verb	negative	0.999	0.001	0
V-woulda	verb	negative	0.999	0.001	0
V-wouldn't	verb	neutral	0	0.998	0.002
V-wouldnt	verb	negative	0.999	0.001	0
V-wouldve	verb	negative	0.999	0.001	0
V-wrapped	verb	neutral	0	0.998	0.002
V-writes	verb	neutral	0	0.998	0.002
V-wrote	verb	neutral	0	0.998	0.002
V-ws	verb	neutral	0.002	0.998	0
V-wud	verb	neutral	0.001	0.998	0
V-wuld	verb	neutral	0	0.998	0.002
V-wuz	verb	neutral	0.002	0.998	0
V-x	verb	neutral	0	0.998	0.002
V-xd	verb	neutral	0	0.998	0.002
V-xo	verb	positive	0	0.001	0.999
V-xoxo	verb	positive	0	0.001	0.999
V-xx	verb	neutral	0.002	0.998	0
V-yelled	verb	negative	0.999	0.001	0
V-yelling	verb	neutral	0.002	0.998	0
V-�â���Ã�´�â��¢	verb	positive	0	0.001	0.999
X-all	exist.there	neutral	0	0.998	0.002
X-there	exist.there	neutral	0	0.998	0.002
Y-there's	exist.verbal	neutral	0.003	0.997	0
Y-theres	exist.verbal	neutral	0.002	0.998	0
Z-@user's	proper.nouns.poss	positive	0	0.001	0.999
Z-@user4296's	proper.nouns.poss	positive	0	0.002	0.998
Z-adam's	proper.nouns.poss	neutral	0	0.998	0.002
Z-ama's	proper.nouns.poss	neutral	0	0.998	0.002
Z-bieber's	proper.nouns.poss	positive	0	0.001	0.999
Z-gaga's	proper.nouns.poss	neutral	0	0.997	0.003
Z-god's	proper.nouns.poss	negative	0.999	0.001	0
Z-grammy's	proper.nouns.poss	neutral	0	0.998	0.002
Z-joe's	proper.nouns.poss	neutral	0	0.998	0.002
Z-macy's	proper.nouns.poss	neutral	0	0.998	0.002
Z-santa's	proper.nouns.poss	positive	0	0.001	0.999
Z-twitter's	proper.nouns.poss	neutral	0	0.998	0.002
Z-valentine's	proper.nouns.poss	neutral	0	0.998	0.002
Z-valentines	proper.nouns.poss	neutral	0.002	0.998	0
^-#	proper.nouns	neutral	0	0.998	0.002
^-#avatar	proper.nouns	neutral	0.002	0.998	0
^-#christmas	proper.nouns	positive	0	0.001	0.999
^-#decemberwish	proper.nouns	neutral	0	0.998	0.002
^-#glee	proper.nouns	neutral	0	0.998	0.002
^-#haiti	proper.nouns	negative	0.999	0.001	0
^-#kenielle	proper.nouns	neutral	0	0.998	0.002
^-#newmoon	proper.nouns	neutral	0	0.998	0.002
^-90210	proper.nouns	neutral	0	0.998	0.002
^-aaron	proper.nouns	neutral	0	0.998	0.002
^-abby	proper.nouns	neutral	0	0.998	0.002
^-abc	proper.nouns	neutral	0.002	0.998	0
^-acho	proper.nouns	negative	0.999	0.001	0
^-acordei	proper.nouns	neutral	0	0.998	0.002
^-adam	proper.nouns	neutral	0	0.998	0.002
^-adams	proper.nouns	neutral	0	0.998	0.002
^-adelaide	proper.nouns	neutral	0.002	0.998	0
^-ae	proper.nouns	neutral	0	0.998	0.002
^-africa	proper.nouns	neutral	0	0.998	0.002
^-african	proper.nouns	neutral	0	0.998	0.002
^-agora	proper.nouns	neutral	0	0.998	0.002
^-ai	proper.nouns	neutral	0	0.998	0.002
^-ainda	proper.nouns	neutral	0.002	0.998	0
^-aj	proper.nouns	neutral	0	0.998	0.002
^-aja	proper.nouns	neutral	0	0.998	0.002
^-aki	proper.nouns	neutral	0	0.998	0.002
^-ako	proper.nouns	neutral	0	0.998	0.002
^-al	proper.nouns	neutral	0	0.998	0.002
^-alabama	proper.nouns	neutral	0	0.998	0.002
^-alan	proper.nouns	neutral	0	0.998	0.002
^-alaska	proper.nouns	neutral	0	0.998	0.002
^-alex	proper.nouns	neutral	0	0.998	0.002
^-alexa	proper.nouns	neutral	0.002	0.998	0
^-alexis	proper.nouns	neutral	0	0.998	0.002
^-ali	proper.nouns	neutral	0	0.998	0.002
^-alice	proper.nouns	neutral	0	0.998	0.002
^-alicia	proper.nouns	neutral	0	0.998	0.002
^-allah	proper.nouns	neutral	0	0.998	0.002
^-allen	proper.nouns	neutral	0	0.998	0.002
^-allie	proper.nouns	neutral	0	0.998	0.002
^-allison	proper.nouns	neutral	0	0.998	0.002
^-alvin	proper.nouns	neutral	0	0.998	0.002
^-alyssa	proper.nouns	neutral	0	0.998	0.002
^-amanda	proper.nouns	neutral	0	0.998	0.002
^-amazon	proper.nouns	neutral	0	0.998	0.002
^-america	proper.nouns	neutral	0	0.998	0.002
^-american	proper.nouns	neutral	0	0.998	0.002
^-amiga	proper.nouns	neutral	0.002	0.998	0
^-amsterdam	proper.nouns	neutral	0	0.998	0.002
^-amy	proper.nouns	neutral	0	0.998	0.002
^-anderson	proper.nouns	neutral	0	0.998	0.002
^-andre	proper.nouns	neutral	0	0.998	0.002
^-andrea	proper.nouns	neutral	0	0.998	0.002
^-andrew	proper.nouns	neutral	0	0.998	0.002
^-android	proper.nouns	neutral	0	0.998	0.002
^-andy	proper.nouns	neutral	0	0.998	0.002
^-ang	proper.nouns	neutral	0	0.998	0.002
^-angela	proper.nouns	neutral	0	0.998	0.002
^-angeles	proper.nouns	neutral	0.002	0.998	0
^-angie	proper.nouns	neutral	0	0.998	0.002
^-ann	proper.nouns	neutral	0	0.998	0.002
^-anna	proper.nouns	neutral	0	0.998	0.002
^-anne	proper.nouns	neutral	0	0.998	0.002
^-annie	proper.nouns	neutral	0	0.998	0.002
^-anthony	proper.nouns	neutral	0	0.998	0.002
^-antonio	proper.nouns	neutral	0	0.998	0.002
^-ap	proper.nouns	negative	0.999	0.001	0
^-april	proper.nouns	neutral	0	0.998	0.002
^-aqui	proper.nouns	neutral	0	0.998	0.002
^-archie	proper.nouns	neutral	0	0.998	0.002
^-archuleta	proper.nouns	neutral	0	0.998	0.002
^-argentina	proper.nouns	neutral	0	0.998	0.002
^-arizona	proper.nouns	neutral	0	0.998	0.002
^-ashley	proper.nouns	neutral	0	0.998	0.002
^-asia	proper.nouns	neutral	0	0.998	0.002
^-aston	proper.nouns	neutral	0	0.998	0.002
^-at&t	proper.nouns	negative	0.999	0.001	0
^-atl	proper.nouns	neutral	0	0.998	0.002
^-atlanta	proper.nouns	neutral	0.002	0.998	0
^-aus	proper.nouns	neutral	0.002	0.998	0
^-aussie	proper.nouns	neutral	0	0.998	0.002
^-austin	proper.nouns	neutral	0	0.998	0.002
^-australia	proper.nouns	neutral	0	0.998	0.002
^-australian	proper.nouns	neutral	0	0.998	0.002
^-austria	proper.nouns	neutral	0	0.998	0.002
^-avenged	proper.nouns	negative	0.999	0.001	0
^-avril	proper.nouns	positive	0	0.001	0.999
^-az	proper.nouns	neutral	0	0.998	0.002
^-bahamas	proper.nouns	neutral	0	0.998	0.002
^-bailey	proper.nouns	neutral	0	0.998	0.002
^-bali	proper.nouns	neutral	0	0.998	0.002
^-baltimore	proper.nouns	neutral	0.002	0.998	0
^-bama	proper.nouns	neutral	0	0.998	0.002
^-bandung	proper.nouns	neutral	0.002	0.998	0
^-barbara	proper.nouns	neutral	0	0.998	0.002
^-barcelona	proper.nouns	neutral	0.001	0.998	0.001
^-barnes	proper.nouns	neutral	0	0.998	0.002
^-barry	proper.nouns	neutral	0	0.998	0.002
^-baru	proper.nouns	neutral	0	0.998	0.002
^-batman	proper.nouns	neutral	0	0.998	0.002
^-bbc	proper.nouns	neutral	0.002	0.998	0
^-bbm	proper.nouns	neutral	0.002	0.998	0
^-beach	proper.nouns	neutral	0	0.998	0.002
^-beatles	proper.nouns	positive	0	0.001	0.999
^-bebo	proper.nouns	neutral	0.002	0.998	0
^-becca	proper.nouns	neutral	0	0.998	0.002
^-becky	proper.nouns	neutral	0	0.998	0.002
^-beiber	proper.nouns	neutral	0	0.998	0.002
^-beijos	proper.nouns	neutral	0	0.998	0.002
^-belfast	proper.nouns	neutral	0.002	0.998	0
^-belgium	proper.nouns	neutral	0	0.998	0.002
^-bella	proper.nouns	neutral	0	0.998	0.002
^-belle	proper.nouns	neutral	0	0.998	0.002
^-bem	proper.nouns	neutral	0.001	0.998	0.001
^-ben	proper.nouns	neutral	0	0.998	0.002
